user_id,movie_id,rating
67,317,4
67,193,4
67,66,3
67,199,4
67,457,4
67,74,4
67,202,2
67,330,4
67,205,4
67,458,3
67,463,5
67,209,5
67,85,4
67,473,3
67,476,4
67,478,3
67,479,5
67,353,3
67,227,5
67,492,3
67,238,4
67,112,3
67,250,2
67,126,5
67,383,5
68,257,4
68,388,4
68,390,4
68,265,3
68,10,4
68,137,4
68,141,4
68,17,3
68,154,4
68,159,4
68,37,5
68,170,4
68,301,4
68,305,4
68,308,5
68,310,5
68,439,4
68,69,3
68,203,4
68,333,5
68,77,3
68,462,2
68,81,4
68,83,3
68,341,3
68,342,4
68,119,4
68,216,2
68,102,5
68,486,5
68,492,3
68,246,3
68,247,3
68,379,4
68,381,3
69,128,3
69,4,4
69,262,2
69,135,3
69,393,4
69,144,4
69,17,3
69,29,4
69,426,4
69,309,5
69,59,3
69,444,5
69,317,4
69,443,4
69,192,3
69,79,5
69,338,2
69,339,5
69,214,4
69,216,3
69,473,5
69,220,4
69,350,5
69,96,4
69,359,3
69,233,4
69,490,3
69,489,4
69,374,4
69,380,3
69,127,4
70,266,4
70,144,3
70,21,4
70,25,3
70,287,3
70,164,4
70,422,4
70,295,5
70,44,5
70,50,5
70,180,3
70,442,5
70,321,5
70,459,4
70,215,5
70,219,5
70,94,5
70,95,3
70,481,4
70,227,4
70,483,5
70,357,4
70,365,3
70,111,5
70,378,5
70,127,5
71,130,5
71,133,3
71,390,3
71,389,2
71,138,4
71,271,4
71,274,4
71,150,4
71,23,2
71,25,5
71,282,4
71,27,4
71,283,5
71,414,4
71,34,5
71,419,5
71,292,5
71,305,4
71,178,4
71,434,3
71,437,2
71,66,3
71,450,3
71,457,4
71,203,4
71,77,4
71,79,5
71,82,4
71,471,3
71,88,4
71,89,5
71,215,2
71,92,5
71,99,5
71,100,4
71,104,2
71,235,3
71,365,4
71,494,5
71,370,4
71,243,3
71,117,5
71,373,4
72,129,4
72,2,4
72,390,4
72,140,4
72,154,4
72,414,5
72,293,5
72,430,5
72,431,4
72,437,3
72,311,4
72,313,5
72,315,4
72,64,3
72,455,5
72,333,4
72,206,2
72,82,4
72,95,2
72,106,5
72,112,3
73,385,5
73,2,4
73,4,5
73,132,1
73,9,3
73,394,5
73,399,4
73,144,4
73,17,4
73,400,2
73,403,4
73,20,2
73,405,4
73,276,4
73,412,5
73,29,3
73,288,4
73,169,5
73,299,2
73,177,4
73,55,4
73,445,5
73,195,5
73,196,3
73,197,5
73,335,4
73,337,3
73,210,5
73,213,5
73,216,3
73,91,4
73,481,5
73,353,3
73,228,3
73,485,3
73,105,5
73,236,4
73,493,4
73,367,3
73,240,5
73,495,3
73,370,5
73,498,3
73,246,5
73,375,3
73,120,4
73,381,4
73,382,4
74,386,4
74,270,3
74,401,5
74,148,4
74,277,4
74,149,5
74,30,5
74,36,4
74,37,4
74,422,4
74,170,5
74,298,5
74,52,3
74,182,5
74,448,5
74,325,4
74,199,3
74,71,4
74,74,3
74,331,3
74,207,3
74,466,4
74,85,5
74,219,5
74,479,5
74,227,4
74,233,3
74,362,3
74,108,4
74,497,3
74,242,4
74,371,2
74,373,4
74,124,4
74,126,5
75,128,3
75,129,5
75,385,5
75,1,3
75,5,5
75,394,5
75,11,5
75,13,3
75,403,4
75,20,4
75,147,3
75,412,5
75,29,3
75,168,5
75,429,3
75,181,3
75,323,4
75,195,5
75,451,3
75,454,3
75,198,4
75,457,5
75,73,4
75,76,3
75,336,3
75,338,4
75,210,5
75,468,3
75,213,5
75,86,3
75,216,3
75,472,5
75,219,4
75,477,3
75,222,4
75,351,2
75,355,3
75,232,5
75,233,4
75,110,4
75,369,5
75,115,3
75,116,3
75,117,3
75,374,4
75,120,4
76,2,5
76,399,3
76,403,3
76,279,4
76,408,4
76,164,3
76,53,4
76,438,5
76,182,4
76,442,4
76,314,4
76,187,5
76,67,4
76,456,5
76,201,3
76,200,5
76,76,5
76,77,3
76,336,3
76,220,4
76,478,5
76,99,4
76,229,3
76,359,5
76,495,4
76,496,4
76,370,5
76,499,5
76,120,5
76,249,3
77,257,4
77,389,4
77,399,4
77,16,4
77,403,5
77,22,4
77,151,3
77,24,5
77,283,4
77,288,5
77,420,4
77,421,4
77,424,4
77,428,4
77,173,5
77,177,5
77,51,3
77,52,5
77,181,5
77,179,4
77,435,4
77,184,5
77,185,4
77,437,3
77,444,5
77,190,5
77,63,5
77,323,4
77,195,5
77,72,3
77,74,2
77,460,4
77,467,2
77,468,3
77,469,3
77,470,4
77,87,5
77,472,4
77,213,5
77,474,3
77,475,4
77,216,2
77,477,3
77,355,4
77,236,2
77,108,4
77,498,3
77,115,5
77,380,5
77,125,5
78,384,4
78,271,4
78,18,5
78,154,3
78,173,2
78,183,4
78,193,4
78,199,4
78,330,5
78,74,3
78,79,5
78,211,5
78,347,4
78,479,3
78,227,4
78,358,4
78,486,3
78,362,3
78,108,4
78,241,3
78,370,4
78,383,4
79,134,5
79,138,4
79,144,5
79,25,3
79,28,4
79,412,3
79,161,4
79,418,5
79,35,3
79,292,5
79,293,5
79,419,5
79,424,4
79,178,4
79,315,4
79,191,3
79,195,5
79,328,5
79,329,3
79,203,4
79,332,3
79,77,3
79,335,3
79,208,3
79,85,3
79,344,3
79,89,5
79,351,4
79,354,4
79,99,5
79,355,2
79,229,4
79,235,4
79,240,4
79,116,4
79,245,4
80,385,3
80,259,3
80,131,4
80,5,4
80,406,4
80,23,3
80,25,3
80,412,5
80,162,3
80,170,3
80,300,4
80,50,4
80,55,5
80,183,4
80,185,4
80,59,4
80,67,4
80,200,5
80,201,3
80,209,4
80,346,4
80,350,5
80,225,3
80,226,4
80,360,4
80,499,5
80,372,4
81,128,3
81,129,5
81,258,4
81,387,4
81,256,4
81,8,4
81,393,3
81,11,5
81,401,3
81,405,5
81,24,4
81,281,3
81,409,3
81,413,3
81,159,4
81,169,3
81,45,3
81,49,4
81,50,3
81,444,4
81,317,4
81,446,4
81,445,3
81,192,3
81,322,3
81,324,3
81,456,4
81,74,2
81,459,4
81,464,3
81,469,3
81,472,4
81,473,5
81,216,3
81,350,4
81,233,4
81,364,4
81,493,3
81,113,5
81,497,2
81,243,4
81,125,5
81,374,5
81,381,4
81,255,3
82,257,3
82,258,4
82,141,5
82,19,5
82,149,3
82,33,5
82,292,4
82,38,2
82,426,4
82,51,3
82,437,2
82,54,4
82,438,3
82,313,5
82,316,3
82,63,5
82,448,4
82,193,3
82,195,5
82,197,4
82,199,3
82,333,3
82,205,3
82,338,3
82,82,3
82,214,3
82,470,5
82,343,3
82,475,4
82,232,3
82,237,3
82,115,3
82,125,5
82,381,3
82,382,5
83,128,3
83,8,3
83,399,3
83,405,4
83,28,4
83,414,4
83,32,3
83,176,5
83,186,3
83,195,3
83,326,5
83,335,4
83,213,5
83,221,4
83,480,4
83,226,5
83,493,3
83,110,4
83,369,5
83,243,3
83,374,5
83,380,4
83,125,5
84,256,3
84,8,3
84,266,4
84,396,4
84,12,4
84,274,5
84,149,4
84,279,3
84,286,5
84,163,2
84,166,4
84,422,4
84,40,3
84,297,4
84,423,3
84,430,4
84,179,3
84,185,4
84,442,4
84,316,3
84,62,5
84,322,3
84,198,5
84,327,4
84,455,5
84,454,4
84,75,4
84,460,3
84,76,4
84,78,4
84,336,4
84,467,2
84,85,4
84,342,3
84,215,5
84,341,3
84,218,4
84,479,3
84,481,5
84,483,5
84,104,5
84,235,2
84,237,3
84,241,4
84,371,2
84,376,3
84,378,5
84,381,3
85,128,3
85,6,4
85,8,3
85,392,4
85,138,4
85,268,4
85,143,5
85,278,4
85,279,4
85,284,1
85,417,3
85,425,3
85,172,2
85,305,4
85,306,5
85,181,5
85,59,4
85,192,3
85,334,5
85,80,4
85,219,4
85,220,4
85,475,5
85,222,3
85,91,3
85,359,5
85,360,5
85,490,5
85,235,2
85,499,5
85,249,2
85,251,5
86,384,4
86,130,5
86,4,4
86,133,3
86,134,4
86,260,2
86,392,5
86,136,3
86,138,4
86,271,3
86,144,4
86,401,4
86,146,3
86,408,3
86,25,4
86,414,5
86,158,4
86,293,4
86,423,5
86,429,2
86,430,3
86,315,4
86,192,2
86,451,3
86,203,3
86,463,3
86,80,4
86,338,2
86,83,5
86,468,4
86,466,4
86,213,4
86,88,5
86,344,5
86,351,3
86,225,3
86,482,5
86,102,5
86,361,4
86,365,4
86,239,5
86,115,4
86,380,3
87,259,5
87,6,2
87,395,2
87,396,3
87,14,3
87,15,4
87,279,4
87,154,5
87,284,2
87,413,4
87,166,4
87,43,4
87,429,2
87,303,5
87,304,4
87,48,2
87,50,4
87,437,5
87,54,5
87,442,4
87,317,3
87,62,4
87,322,4
87,198,5
87,455,5
87,202,5
87,207,5
87,79,5
87,82,4
87,467,2
87,472,4
87,218,5
87,348,4
87,94,5
87,224,4
87,357,4
87,486,3
87,105,5
87,363,3
87,378,5
87,498,3
87,121,4
87,250,3
87,126,4
87,127,5
88,257,4
88,135,4
88,12,2
88,22,4
88,408,3
88,161,5
88,37,5
88,38,3
88,40,2
88,173,5
88,177,4
88,312,5
88,57,5
88,63,5
88,449,4
88,321,3
88,195,5
88,193,3
88,197,4
88,325,4
88,456,2
88,466,4
88,212,3
88,213,5
88,469,4
88,214,3
88,472,4
88,87,5
88,215,4
88,475,4
88,352,3
88,355,3
88,101,5
88,231,4
88,492,3
88,108,4
88,110,4
88,113,5
88,118,5
88,250,3
88,380,4
89,385,4
89,257,3
89,129,3
89,132,2
89,263,2
89,141,5
89,22,4
89,24,5
89,415,4
89,176,4
89,434,3
89,180,5
89,181,4
89,63,5
89,455,4
89,200,5
89,205,4
89,213,5
89,87,4
89,216,3
89,473,4
89,474,4
89,89,4
89,224,3
89,352,3
89,99,4
89,485,3
89,102,4
89,233,3
89,366,3
89,368,5
89,113,4
89,369,5
89,246,5
89,254,4
89,125,5
89,382,5
90,5,3
90,263,4
90,9,4
90,10,4
90,271,4
90,400,3
90,405,4
90,155,4
90,415,3
90,289,4
90,34,4
90,161,3
90,166,3
90,38,2
90,425,4
90,301,5
90,184,3
90,58,3
90,191,2
90,63,4
90,328,5
90,75,4
90,208,4
90,81,4
90,82,5
90,211,5
90,468,4
90,337,4
90,343,4
90,344,3
90,220,2
90,96,3
90,494,5
90,111,5
90,244,3
90,117,4
90,252,4
90,126,4
91,3,4
91,261,4
91,133,3
91,263,2
91,10,3
91,11,5
91,14,3
91,270,3
91,146,3
91,402,4
91,408,4
91,295,3
91,424,5
91,425,4
91,168,4
91,296,4
91,303,2
91,431,2
91,439,2
91,58,4
91,188,5
91,447,5
91,68,2
91,197,3
91,328,5
91,458,5
91,330,3
91,81,4
91,467,1
91,468,3
91,344,4
91,480,4
91,97,5
91,365,3
91,494,5
91,237,4
91,122,4
91,252,4
92,388,4
92,133,2
92,134,5
92,136,4
92,265,4
92,10,3
92,396,4
92,14,5
92,402,4
92,406,4
92,23,2
92,280,4
92,25,3
92,154,5
92,156,4
92,414,5
92,31,3
92,416,2
92,39,5
92,169,3
92,43,4
92,44,5
92,309,5
92,310,5
92,57,4
92,314,3
92,316,4
92,194,5
92,195,4
92,68,4
92,453,3
92,73,5
92,471,4
92,92,4
92,476,4
92,353,2
92,485,4
92,102,5
92,500,3
93,1,4
93,133,4
93,134,5
93,392,4
93,138,3
93,271,4
93,411,4
93,157,5
93,417,2
93,419,4
93,35,4
93,165,5
93,420,5
93,175,2
93,303,4
93,54,5
93,70,4
93,198,4
93,76,5
93,77,4
93,344,5
93,225,4
93,97,3
93,107,4
93,239,4
93,111,4
93,240,5
93,250,2
94,258,3
94,136,5
94,266,4
94,147,4
94,282,4
94,26,4
94,36,5
94,295,5
94,44,4
94,182,2
94,61,4
94,193,4
94,455,5
94,204,3
94,462,4
94,463,4
94,78,4
94,475,4
94,348,4
94,221,5
94,478,4
94,107,5
94,109,4
94,111,5
94,241,4
95,2,4
95,258,4
95,264,3
95,138,4
95,148,4
95,150,4
95,25,4
95,283,5
95,411,5
95,157,5
95,414,5
95,34,5
95,162,4
95,36,4
95,423,4
95,49,3
95,178,4
95,306,3
95,437,2
95,56,4
95,315,5
95,319,5
95,328,5
95,203,4
95,76,5
95,80,4
95,465,4
95,82,4
95,83,4
95,468,3
95,471,4
95,344,4
95,88,4
95,90,5
95,91,5
95,349,4
95,95,2
95,353,3
95,482,5
95,354,4
95,102,5
95,359,4
95,361,5
95,362,3
95,123,4
95,494,5
95,238,5
95,245,4
95,376,3
95,379,3
96,130,3
96,131,3
96,132,1
96,7,3
96,148,5
96,149,4
96,280,5
96,155,3
96,156,4
96,30,5
96,424,5
96,298,5
96,171,3
96,47,4
96,180,3
96,53,4
96,181,3
96,187,5
96,199,4
96,205,5
96,206,5
96,79,5
96,340,4
96,85,4
96,347,4
96,348,4
96,353,3
96,227,5
96,362,4
96,235,3
96,364,4
96,497,4
96,377,4
96,250,2
96,383,5
97,389,4
97,267,3
97,142,4
97,406,5
97,22,4
97,284,3
97,159,3
97,169,2
97,297,4
97,428,4
97,174,3
97,176,4
97,177,4
97,312,5
97,314,3
97,63,5
97,323,5
97,197,4
97,457,5
97,338,3
97,213,5
97,87,4
97,472,5
97,474,3
97,222,1
97,98,3
97,484,4
97,360,3
97,234,5
97,110,4
97,246,5
98,1,4
98,134,4
98,264,4
98,394,3
98,139,3
98,397,4
98,271,5
98,27,3
98,415,4
98,288,3
98,34,5
98,164,5
98,300,4
98,45,3
98,433,3
98,315,5
98,74,2
98,80,5
98,465,5
98,341,3
98,88,4
98,90,4
98,91,5
98,222,2
98,223,5
98,354,4
98,101,4
98,358,4
98,361,3
98,489,3
98,235,4
98,491,4
98,366,3
98,376,2
99,258,5
99,394,5
99,270,4
99,152,5
99,29,4
99,161,3
99,290,4
99,168,4
99,182,4
99,184,4
99,444,4
99,317,4
99,63,5
99,196,4
99,332,3
99,464,4
99,211,4
99,216,3
99,219,4
99,220,4
99,477,3
99,222,3
99,479,3
99,351,4
99,227,4
99,356,3
99,489,4
99,490,2
99,365,2
99,493,3
99,239,3
99,496,3
99,369,5
99,370,5
99,240,5
99,374,4
99,120,5
99,254,4
100,4,5
100,137,4
100,406,5
100,155,3
100,28,5
100,413,4
100,32,3
100,288,3
100,160,3
100,427,5
100,45,4
100,434,4
100,437,3
100,55,4
100,187,5
100,64,4
100,322,3
100,68,3
100,70,4
100,328,5
100,202,4
100,459,4
100,335,4
100,80,4
100,339,4
100,346,4
100,350,5
100,96,5
100,480,4
100,364,4
100,239,5
100,240,5
100,495,5
100,370,5
100,497,4
100,496,4
100,115,3
100,369,4
100,249,3
100,380,3
100,254,3
101,259,5
101,13,5
101,141,4
101,15,4
101,272,5
101,146,3
101,149,4
101,410,4
101,417,2
101,422,4
101,295,4
101,430,5
101,302,5
101,304,3
101,50,5
101,52,3
101,55,4
101,442,4
101,60,5
101,189,4
101,319,5
101,322,3
101,198,5
101,201,2
101,76,3
101,462,4
101,336,4
101,85,5
101,342,3
101,214,3
101,218,5
101,219,5
101,478,4
101,95,4
101,358,3
101,487,5
101,360,5
101,104,5
101,362,3
101,492,3
101,237,3
101,238,4
101,499,5
101,246,2
101,122,5
101,253,4
102,256,3
102,382,5
102,132,3
102,389,4
102,141,4
102,16,5
102,403,5
102,24,5
102,284,2
102,288,4
102,161,4
102,35,4
102,169,4
102,425,2
102,300,3
102,173,3
102,177,5
102,50,3
102,179,3
102,52,4
102,437,3
102,55,2
102,312,5
102,441,5
102,317,3
102,197,5
102,207,2
102,82,4
102,213,5
102,470,5
102,341,3
102,216,2
102,348,4
102,477,4
102,479,3
102,355,3
102,228,4
102,366,4
102,368,4
102,369,3
102,243,4
102,244,2
102,246,3
102,119,1
102,376,3
102,381,4
102,254,4
103,3,4
103,132,3
103,397,4
103,18,3
103,24,5
103,280,3
103,284,3
103,415,3
103,161,5
103,291,4
103,169,4
103,426,4
103,174,4
103,176,5
103,50,3
103,181,5
103,185,2
103,443,5
103,444,4
103,449,4
103,323,4
103,196,4
103,326,5
103,72,2
103,457,5
103,458,3
103,333,4
103,209,4
103,338,2
103,214,4
103,87,4
103,472,5
103,343,3
103,233,4
103,105,5
103,492,3
103,110,4
103,495,4
103,375,3
104,257,4
104,390,4
104,266,3
104,274,5
104,279,3
104,280,4
104,154,4
104,286,4
104,31,4
104,160,3
104,30,5
104,39,5
104,295,4
104,44,5
104,437,3
104,313,4
104,59,4
104,60,5
104,317,3
104,62,4
104,319,5
104,205,4
104,221,5
104,478,4
104,352,4
104,227,4
104,122,5
104,104,4
104,492,3
104,250,3
104,124,3
104,126,5
105,385,4
105,8,3
105,10,4
105,11,5
105,397,4
105,14,3
105,401,4
105,274,4
105,20,4
105,24,4
105,283,4
105,412,4
105,29,4
105,27,3
105,416,3
105,290,4
105,177,4
105,436,3
105,312,4
105,441,4
105,317,4
105,192,3
105,449,4
105,195,4
105,199,2
105,456,4
105,338,3
105,210,5
105,340,5
105,469,4
105,86,5
105,472,4
105,220,4
105,477,3
105,350,4
105,351,3
105,101,4
105,489,3
105,490,3
105,236,3
105,113,4
105,370,5
105,498,2
105,117,4
105,374,4
105,247,3
105,378,3
105,380,4
106,145,4
106,403,4
106,19,3
106,23,3
106,33,5
106,161,4
106,173,4
106,51,4
106,180,4
106,309,3
106,184,5
106,441,5
106,57,4
106,316,4
106,195,4
106,456,4
106,333,4
106,336,2
106,125,5
106,126,3
107,385,3
107,132,2
107,389,5
107,19,3
107,404,3
107,406,4
107,284,2
107,157,4
107,418,3
107,37,5
107,177,5
107,316,4
107,63,5
107,191,2
107,200,5
107,73,3
107,213,5
107,470,4
107,375,4
107,232,4
107,108,3
107,110,4
107,372,3
107,246,4
107,119,2
107,380,4
107,381,5
108,386,3
108,388,3
108,6,3
108,135,3
108,8,3
108,15,3
108,17,4
108,152,5
108,410,4
108,415,3
108,169,3
108,425,3
108,303,4
108,175,2
108,317,4
108,465,4
108,473,5
108,222,3
108,486,4
108,489,4
108,233,3
108,236,4
108,367,3
108,111,4
108,369,5
108,381,3
108,254,4
109,256,4
109,129,5
109,264,4
109,138,3
109,396,4
109,141,5
109,15,4
109,400,4
109,401,4
109,286,5
109,415,3
109,36,5
109,312,5
109,441,5
109,186,2
109,316,5
109,67,5
109,461,4
109,333,5
109,335,3
109,208,4
109,338,3
109,212,4
109,94,5
109,255,4
110,385,4
110,260,3
110,394,4
110,145,5
110,20,3
110,22,4
110,152,5
110,26,4
110,297,3
110,184,5
110,441,5
110,59,3
110,317,4
110,447,4
110,323,4
110,197,3
110,336,4
110,340,5
110,213,5
110,95,3
110,351,4
110,226,4
110,490,4
110,496,4
110,113,4
110,370,5
110,120,5
110,125,5
111,6,4
111,16,4
111,403,4
111,405,4
111,149,4
111,151,2
111,24,5
111,23,2
111,288,4
111,290,4
111,309,5
111,444,4
111,189,3
111,319,3
111,77,3
111,335,4
111,83,4
111,467,1
111,214,3
111,477,4
111,483,3
111,228,3
111,232,5
111,496,4
111,243,3
111,499,4
111,125,5
111,246,5
111,375,3
111,381,4
112,259,4
112,390,5
112,391,5
112,264,4
112,396,5
112,398,4
112,402,4
112,275,4
112,403,4
112,276,3
112,278,5
112,284,4
112,158,4
112,287,4
112,292,5
112,424,5
112,41,3
112,40,3
112,44,5
112,433,4
112,435,5
112,436,4
112,307,4
112,437,3
112,439,4
112,181,5
112,310,5
112,442,4
112,186,3
112,447,5
112,65,5
112,194,5
112,459,5
112,204,4
112,335,3
112,210,5
112,211,5
112,469,3
112,470,5
112,86,4
112,215,3
112,474,2
112,92,3
112,351,4
112,230,4
112,368,5
112,118,4
112,247,3
112,248,5
112,126,3
113,262,5
113,390,5
113,151,4
113,286,4
113,32,2
113,38,3
113,166,3
113,173,4
113,434,4
113,437,3
113,182,2
113,443,4
113,60,5
113,61,5
113,66,3
113,206,3
113,467,3
113,357,4
113,104,5
113,365,3
113,124,4
113,126,3
113,127,5
114,128,3
114,2,5
114,388,3
114,266,3
114,143,4
114,145,5
114,17,4
114,147,3
114,405,5
114,22,4
114,29,3
114,417,2
114,164,4
114,166,2
114,295,4
114,426,4
114,309,4
114,184,4
114,63,5
114,323,5
114,452,4
114,197,4
114,326,5
114,451,3
114,74,1
114,340,5
114,213,5
114,472,5
114,220,4
114,477,4
114,92,3
114,375,3
114,221,4
114,355,3
114,228,3
114,484,3
114,486,5
114,233,4
114,489,3
114,364,5
114,108,4
114,366,4
114,496,4
114,246,5
114,374,5
114,376,3
114,377,4
114,379,5
114,254,4
115,2,4
115,6,4
115,11,5
115,267,3
115,152,5
115,163,2
115,169,4
115,426,4
115,433,3
115,309,5
115,57,4
115,62,4
115,65,3
115,323,4
115,339,4
115,214,4
115,471,3
115,472,4
115,233,4
115,362,2
115,367,4
115,369,5
115,246,4
115,375,4
115,380,4
116,3,5
116,261,5
116,136,4
116,393,5
116,10,3
116,145,3
116,411,5
116,289,4
116,34,5
116,417,2
116,420,5
116,40,4
116,296,4
116,425,5
116,301,4
116,188,5
116,447,5
116,68,3
116,453,5
116,69,5
116,326,5
116,458,4
116,78,4
116,343,4
116,345,3
116,346,4
116,480,4
116,97,5
116,96,3
116,483,3
116,229,5
116,101,3
116,102,4
116,365,4
116,113,4
116,241,3
116,115,5
116,373,5
116,376,2
116,249,3
116,255,2
117,394,5
117,269,3
117,397,3
117,152,4
117,410,5
117,412,5
117,413,3
117,290,4
117,164,4
117,431,4
117,177,4
117,178,2
117,309,5
117,184,4
117,59,3
117,443,4
117,63,5
117,66,3
117,195,4
117,324,2
117,452,3
117,204,3
117,338,3
117,339,5
117,214,4
117,216,3
117,91,4
117,220,3
117,477,4
117,228,4
117,357,3
117,489,3
117,105,5
117,490,3
117,361,3
117,238,5
117,240,5
117,369,5
117,248,4
117,251,4
117,380,4
118,131,4
118,11,4
118,268,5
118,400,3
118,404,5
118,149,4
118,277,5
118,411,4
118,169,3
118,298,5
118,47,4
118,310,4
118,183,4
118,187,4
118,66,3
118,67,3
118,195,4
118,209,5
118,85,3
118,348,5
118,353,3
118,227,4
118,487,4
118,361,2
118,370,4
118,248,5
118,126,4
119,384,5
119,396,3
119,397,3
119,140,3
119,18,3
119,21,5
119,23,3
119,25,4
119,27,4
119,414,5
119,419,4
119,315,4
119,324,2
119,82,4
119,223,5
119,353,2
119,99,4
119,229,5
119,118,4
119,127,4
120,384,5
120,130,5
120,260,4
120,133,3
120,134,5
120,391,3
120,392,5
120,9,4
120,274,4
120,21,5
120,150,5
120,280,4
120,27,4
120,415,4
120,165,5
120,423,5
120,56,3
120,315,5
120,191,3
120,196,3
120,202,3
120,203,4
120,80,4
120,465,5
120,83,4
120,471,5
120,90,5
120,91,4
120,354,4
120,229,5
120,360,3
120,488,2
120,232,3
120,235,4
120,365,5
120,494,5
120,239,5
120,366,3
120,115,3
120,117,4
120,373,5
120,126,2
120,255,5
121,384,5
121,256,4
121,4,5
121,264,2
121,138,5
121,18,5
121,405,5
121,406,4
121,152,4
121,412,4
121,285,2
121,161,5
121,165,4
121,45,4
121,175,3
121,304,3
121,306,4
121,438,4
121,440,3
121,185,4
121,334,4
121,225,5
121,354,5
121,99,4
121,376,3
121,357,4
121,234,5
121,363,4
121,492,4
121,237,2
121,241,3
121,372,4
121,248,5
121,121,5
121,379,3
122,384,5
122,129,3
122,133,4
122,9,3
122,269,2
122,271,4
122,418,4
122,292,5
122,165,5
122,170,4
122,178,5
122,437,3
122,452,5
122,70,4
122,328,5
122,468,4
122,85,3
122,88,5
122,91,5
122,475,2
122,476,3
122,351,5
122,480,3
122,225,4
122,482,5
122,100,5
122,229,5
122,358,4
122,235,4
122,108,4
122,237,3
122,239,5
122,367,3
122,369,4
122,242,2
122,116,3
122,383,3
123,258,4
123,406,5
123,40,2
123,426,4
123,174,3
123,304,2
123,53,2
123,313,5
123,449,4
123,324,3
123,196,4
123,329,3
123,79,5
123,338,3
123,213,5
123,214,4
123,470,4
123,230,4
123,104,4
123,375,3
124,257,4
124,132,2
124,390,3
124,135,5
124,397,3
124,16,5
124,287,3
124,163,3
124,37,5
124,180,4
124,57,5
124,61,4
124,194,3
124,324,2
124,198,3
124,202,4
124,333,4
124,469,3
124,87,4
124,228,4
124,233,4
124,362,3
124,368,5
124,498,4
124,243,3
124,124,3
124,382,5
125,130,3
125,3,2
125,258,3
125,391,4
125,7,3
125,139,4
125,140,3
125,14,4
125,400,3
125,18,4
125,154,4
125,28,5
125,158,5
125,159,4
125,291,4
125,169,2
125,300,4
125,301,5
125,49,5
125,179,5
125,308,4
125,307,4
125,310,5
125,435,5
125,312,5
125,311,4
125,189,5
125,455,5
125,467,2
125,469,3
125,472,3
125,500,3
125,377,3
126,258,4
126,141,5
126,143,4
126,279,3
126,24,4
126,29,4
126,32,2
126,161,5
126,169,3
126,50,3
126,51,3
126,437,2
126,440,4
126,63,5
126,323,4
126,333,4
126,336,3
126,469,5
126,474,3
126,100,4
126,364,3
126,118,5
126,125,5
127,384,5
127,1,4
127,130,5
127,6,3
127,264,3
127,392,4
127,393,3
127,11,4
127,144,4
127,404,4
127,27,4
127,414,5
127,35,5
127,163,3
127,45,4
127,47,3
127,303,3
127,433,3
127,178,4
127,192,2
127,321,4
127,327,3
127,203,4
127,76,5
127,461,5
127,465,5
127,471,4
127,88,5
127,344,3
127,87,3
127,94,4
127,351,4
127,223,3
127,96,3
127,100,5
127,102,5
127,361,3
127,235,3
127,363,4
127,236,3
127,495,2
127,112,3
127,374,4
128,259,4
128,262,4
128,272,5
128,276,5
128,281,5
128,292,5
128,39,5
128,171,3
128,428,3
128,300,4
128,178,3
128,185,4
128,450,5
128,198,5
128,455,5
128,331,3
128,207,4
128,336,4
128,80,3
128,348,5
128,95,3
128,223,3
128,357,4
128,487,5
128,360,5
128,108,3
129,14,4
129,400,4
129,407,4
129,280,5
129,285,3
129,157,4
129,33,5
129,173,3
129,305,4
129,52,4
129,310,5
129,311,5
129,184,3
129,73,4
129,459,4
129,332,3
129,463,2
129,468,4
129,84,5
129,476,4
129,96,5
129,368,4
129,240,4
129,115,5
130,1,3
130,261,2
130,133,4
130,9,4
130,393,5
130,265,4
130,14,4
130,271,4
130,408,5
130,411,4
130,155,5
130,158,4
130,289,4
130,35,3
130,167,4
130,40,4
130,297,5
130,425,4
130,42,4
130,301,4
130,47,3
130,440,4
130,69,4
130,453,4
130,328,5
130,72,3
130,203,5
130,76,4
130,79,4
130,208,5
130,81,4
130,338,2
130,468,4
130,85,3
130,343,5
130,89,4
130,95,3
130,480,4
130,97,4
130,224,2
130,484,5
130,103,2
130,105,4
130,236,3
130,371,1
130,244,4
130,121,3
130,252,4
130,126,3
131,256,3
131,257,3
131,1,4
131,385,3
131,261,4
131,9,4
131,397,4
131,270,4
131,23,3
131,155,4
131,411,5
131,34,5
131,420,5
131,293,5
131,422,2
131,40,4
131,425,4
131,301,4
131,48,3
131,307,2
131,440,3
131,313,3
131,188,5
131,69,3
131,71,4
131,328,5
131,203,5
131,204,4
131,331,3
131,208,5
131,82,4
131,211,5
131,469,1
131,346,5
131,223,3
131,480,4
131,97,4
131,484,4
131,365,4
131,109,4
131,114,4
131,115,4
131,244,4
131,118,4
132,133,3
132,395,4
132,396,5
132,14,4
132,15,4
132,278,5
132,410,5
132,156,3
132,28,5
132,414,5
132,428,5
132,310,5
132,313,5
132,60,5
132,325,3
132,470,4
132,342,3
132,345,5
132,218,4
132,93,4
132,119,4
132,377,4
132,380,2
133,128,2
133,266,4
133,273,4
133,19,3
133,276,5
133,281,5
133,26,4
133,153,4
133,32,3
133,167,3
133,41,4
133,43,4
133,44,5
133,431,4
133,306,5
133,437,3
133,183,3
133,185,4
133,58,3
133,446,5
133,321,4
133,326,5
133,459,5
133,203,2
133,462,4
133,463,5
133,90,5
133,352,4
133,357,4
133,229,3
133,487,5
133,360,5
133,379,3
133,375,2
133,250,4
133,123,4
134,132,2
134,5,4
